OTUID,Phylum,INDO12S1A,INDO12S1B,INDO12S1C,INDO12S2A,INDO12S2B,INDO12S2C,INDO13S1A,INDO13S1B,INDO13S1C
IND04100M1_0_ID117350,Cnidaria,0,0,0,6.00E-06,4.00E-06,1.29E-06,0,0,0
IND04100M1_0_ID132869,Unidentified,0,0,0,1.45E-05,0,0,0,0,0
IND04100M1_0_ID141083,Unidentified,0,0,0,7.56E-06,0,3.32E-06,0,0,0
IND04100M1_0_ID144752,Unidentified,0,0,0,1.20E-05,0,0,0,0,0
IND04100M1_0_ID147417,Unidentified,0,0,0,1.35E-05,0,0,0,0,0
IND04100M1_0_ID15499,Mollusca,0,0,0,1.20E-05,0,0,0,0,0
IND04100M1_0_ID187821,Cnidaria,0,0,0,1.39E-05,0,0,0,0,0
IND04100M1_0_ID200706,Unidentified,0,0,0,1.20E-05,0,0,0,0,0
IND04100M1_0_ID233429,Unidentified,0,0,0,2.99E-06,0,0,4.21E-06,0,0
IND04100M1_0_ID66572,Annelida,0,0,0,2.99E-06,4.00E-06,0,0,0,2.62E-06
IND04500M1_0_ID115958,Arthropoda,0,0,0,1.83E-05,0,0,0,0,0
IND04500M1_0_ID42451,Arthropoda,0,0,0,9.13E-06,0,2.36E-06,0,0,0
IND04500M1_0_ID57303,Unidentified,0,0,0,4.57E-06,0,0,3.26E-06,0,0
IND04500M1_0_ID8165,Arthropoda,0,0,0,4.57E-06,0,4.97E-06,0,0,0
IND04BSM1_0_ID10656,Bryozoa,0,0,0,1.57E-05,0,0,0,0,0
IND04BSM1_0_ID129150,Unidentified,0,0,0,7.87E-06,0,0,0,0,2.62E-06
IND04BSM1_0_ID140645,Porifera,0,0,0,1.57E-05,0,0,0,0,0
IND04BSM1_0_ID178994,Cnidaria,0,0,0,7.87E-06,4.97E-06,1.29E-06,0,0,0
IND04BSM1_0_ID187849,Porifera,0,0,0,3.93E-06,0,3.53E-06,0,0,0
IND05100M1_0_ID102331,Unidentified,0,0,0,0,1.20E-05,1.29E-06,0,0,0
IND05100M1_0_ID102809,Platyhelminthes,0,0,0,0,1.60E-05,0,0,0,0
IND05100M1_0_ID123682,Mollusca,0,0,0,0,1.60E-05,0,0,0,0
IND05100M1_0_ID13464,Unidentified,0,0,0,0,8.00E-06,3.32E-06,0,0,0
IND05100M1_0_ID186212,Echinodermata,0,0,0,0,1.60E-05,0,0,0,0
IND05100M1_0_ID194296,Unidentified,0,0,0,0,4.00E-06,1.29E-06,7.73E-07,0,4.30E-06
IND05100M1_0_ID216567,Cnidaria,0,0,0,0,4.00E-06,4.97E-06,0,0,0
IND05100M1_0_ID47280,Annelida,0,0,0,0,4.00E-06,1.66E-06,0,0,2.62E-06
IND05500M1_0_ID110623,Unidentified,0,0,0,0,2.04E-05,0,0,0,0
IND05500M1_0_ID140502,Rhodophyta,0,0,7.10E-06,0,5.10E-06,0,0,0,1.31E-06
IND05500M1_0_ID140646,Arthropoda,0,0,0,0,2.04E-05,0,0,0,0
IND05500M1_0_ID16586,Arthropoda,0,0,0,0,2.04E-05,0,0,0,0
IND05BSM1_0_ID148606,Rhodophyta,0,0,0,0,9.93E-06,2.36E-06,0,0,0
IND05BSM1_0_ID151913,Cnidaria,0,0,0,0,4.97E-06,3.90E-06,0,0,0
IND05BSM1_0_ID155832,Unidentified,0,0,0,0,1.98E-05,0,0,0,0
IND05BSM1_0_ID179469,Unidentified,0,0,0,0,9.93E-06,1.18E-06,7.73E-07,0,0
IND06100M1_0_ID138343,Unidentified,0,0,0,0,0,5.17E-06,0,0,0
IND06100M1_0_ID40467,Cnidaria,0,0,0,0,0,3.77E-06,5.67E-06,0,0
IND06100M1_0_ID40637,Unidentified,0,0,0,0,0,1.29E-06,0,0,4.63E-06
IND06100M1_0_ID72454,Rhodophyta,0,0,0,0,0,5.17E-06,0,0,0
IND06100M1_0_ID85545,Unidentified,0,0,0,0,0,1.29E-06,4.21E-06,0,0
IND06500M1_0_ID50902,Rhodophyta,0,0,0,0,0,4.50E-06,0,3.43E-06,0
IND06500M3_0_ID120888,Unidentified,0,0,0,0,0,6.63E-06,0,0,0
IND06500M3_0_ID1356,Echinodermata,0,0,0,0,0,6.63E-06,0,0,0
IND06500M3_0_ID20886,Arthropoda,0,0,0,0,0,6.63E-06,0,0,0
IND06500M3_0_ID21613,Porifera,0,0,0,0,0,4.50E-06,0,0,1.31E-06
IND06500M3_0_ID26102,Unidentified,0,0,0,0,0,6.63E-06,0,0,0
IND06500M3_0_ID42156,Annelida,0,0,0,0,0,6.63E-06,0,0,0
IND06500M3_0_ID71087,Unidentified,0,0,0,0,0,3.32E-06,0,0,2.62E-06
IND06500M3_0_ID77897,Rhodophyta,0,0,0,0,0,6.63E-06,0,0,0
IND06500M3_0_ID83450,Annelida,0,0,0,0,0,6.63E-06,0,0,0
IND06500M3_0_ID93318,Cnidaria,0,0,0,0,0,1.66E-06,0,0,3.93E-06
IND06500M5_0_ID105965,Annelida,0,0,0,0,0,6.63E-06,0,0,0
IND06500M5_0_ID127293,Unidentified,0,0,0,0,0,6.63E-06,0,0,0
IND06500M5_0_ID131896,Unidentified,0,0,0,0,0,1.66E-06,0,1.60E-05,0
IND06500M5_0_ID54365,Cnidaria,0,0,0,0,0,5.68E-06,0,0,0
IND06BSM1_0_ID13709,Mollusca,0,0,0,0,0,4.83E-06,0,0,0
IND06BSM1_0_ID50529,Porifera,0,0,0,0,0,4.73E-06,0,0,0
IND06BSM3_0_ID124444,Porifera,0,0,0,0,0,4.73E-06,0,0,0
IND06BSM3_0_ID124953,Cnidaria,0,0,0,0,0,5.43E-06,0,0,0
IND06BSM3_0_ID125671,Unidentified,0,0,0,0,0,3.53E-06,0,3.47E-06,0
IND06BSM3_0_ID144467,Mollusca,0,0,0,0,0,4.73E-06,0,0,0
IND06BSM3_0_ID55024,Unidentified,0,0,0,0,0,4.73E-06,0,0,0
IND06BSM3_0_ID7121,Unidentified,0,0,3.93E-06,0,0,2.36E-06,0,5.33E-06,0
IND06BSM3_0_ID88686,Rhodophyta,0,0,0,0,0,4.73E-06,0,0,0
IND06BSM4_0_ID151999,Unidentified,0,0,0,0,0,4.73E-06,0,0,0
IND06BSM4_0_ID160500,Rhodophyta,0,0,6.33E-06,0,0,1.18E-06,1.71E-06,0,0
IND06BSM4_0_ID29975,Unidentified,0,0,0,0,0,3.53E-06,7.73E-07,0,0
IND06BSM4_0_ID38808,Cnidaria,0,0,0,0,0,1.18E-06,7.73E-07,3.43E-06,1.31E-06
IND06BSM4_0_ID44813,Porifera,0,0,0,0,0,2.36E-06,1.55E-06,0,0
IND06BSM4_0_ID55471,Unidentified,0,0,0,0,0,4.83E-06,0,0,0
IND07100M1_0_ID108751,Unidentified,0,0,3.93E-06,0,0,0,0,0,6.92E-06
IND07100M1_0_ID130285,Annelida,0,0,1.50E-05,0,0,0,0,0,0
IND07100M1_0_ID72282,Porifera,0,0,3.93E-06,0,0,2.36E-06,0,3.47E-06,0
IND07500M1_0_ID119413,Mollusca,0,0,1.05E-05,0,0,0,0,0,0
IND07500M1_0_ID134481,Arthropoda,0,0,1.05E-05,0,0,0,0,0,0
IND07500M1_0_ID168349,Arthropoda,0,0,1.05E-05,0,0,0,0,0,0
IND07500M1_0_ID273600,Rhodophyta,0,0,2.63E-06,0,0,0,0,1.22E-05,0
IND07500M1_0_ID291401,Arthropoda,0,0,1.05E-05,0,0,0,0,0,0
IND07500M1_0_ID294941,Arthropoda,0,0,1.05E-05,0,0,0,0,0,0
IND07500M1_0_ID4204,Arthropoda,0,0,1.05E-05,0,0,0,0,0,0
IND07500M1_0_ID71691,Unidentified,0,0,2.63E-06,0,0,1.29E-06,7.73E-07,0,1.54E-06
IND07BSM1_0_ID108583,Cnidaria,0,0,3.17E-06,0,0,0,0,0,4.17E-06
IND07BSM1_0_ID127421,Rhodophyta,0,0,3.17E-06,0,0,0,0,0,6.92E-06
IND07BSM1_0_ID144916,Cnidaria,0,0,1.27E-05,0,0,0,0,0,0
IND07BSM1_0_ID173563,Rhodophyta,0,0,9.50E-06,0,0,1.18E-06,0,0,0
IND07BSM1_0_ID262139,Porifera,0,0,1.27E-05,0,0,0,0,0,0
IND07BSM1_0_ID30307,Porifera,0,0,3.17E-06,0,0,0,0,1.04E-05,0
IND07BSM1_0_ID68347,Porifera,0,0,3.17E-06,0,0,2.36E-06,5.67E-06,0,0
IND11100M1_0_ID106210,Unidentified,0,0,0,0,0,3.90E-06,1.71E-06,0,0
IND11100M1_0_ID89579,Unidentified,0,0,0,0,0,0,4.21E-06,0,4.30E-06
IND11100M3_0_ID11638,Unidentified,0,0,0,0,0,0,4.98E-06,0,0
IND11100M3_0_ID136551,Unidentified,0,0,0,0,0,0,4.98E-06,0,0
IND11100M3_0_ID144737,Mollusca,0,0,0,0,0,0,5.91E-06,0,0
IND11100M3_0_ID152457,Unidentified,0,0,0,0,0,0,4.98E-06,0,0
IND11100M3_0_ID163595,Arthropoda,0,0,0,0,0,0,5.91E-06,0,0
IND11100M3_0_ID182664,Cnidaria,0,0,0,0,0,0,4.03E-06,0,0
IND11100M3_0_ID216234,Unidentified,0,0,0,0,0,0,4.98E-06,0,0
IND11100M3_0_ID238419,Porifera,0,0,0,0,0,0,1.30E-05,0,1.31E-06
IND11100M3_0_ID255526,Unidentified,0,0,0,0,0,0,4.03E-06,0,0
IND11100M3_0_ID316622,Unidentified,0,0,0,0,0,0,4.03E-06,0,0
IND11100M3_0_ID355895,Unidentified,0,0,0,0,0,0,3.26E-06,0,4.30E-06
IND11100M3_0_ID60110,Annelida,0,0,0,0,0,0,8.92E-06,0,0
IND11100M3_0_ID69693,Unidentified,0,0,0,0,0,1.29E-06,3.26E-06,0,0
IND11100M4_0_ID118764,Unidentified,0,0,0,0,0,0,3.10E-06,0,0
IND11100M4_0_ID126588,Annelida,0,0,0,0,0,0,7.73E-07,0,3.93E-06
IND11100M4_0_ID138521,Unidentified,0,0,0,0,0,0,1.29E-05,0,0
IND11100M4_0_ID165026,Annelida,0,0,0,0,0,1.29E-06,7.73E-07,0,2.62E-06
IND11100M4_0_ID224050,Ochrophyta,0,0,0,0,0,2.59E-06,1.55E-06,0,0
IND11100M4_0_ID232016,Annelida,0,0,0,0,0,0,1.55E-06,0,2.62E-06
IND11100M4_0_ID262661,Unidentified,0,0,0,0,0,0,3.10E-06,0,0
IND11100M4_0_ID2840,Unidentified,0,0,0,0,0,1.29E-06,1.55E-06,5.33E-06,0
IND11100M4_0_ID369137,Unidentified,0,0,0,0,0,1.29E-06,2.32E-06,0,0
IND11100M4_0_ID37287,Unidentified,0,0,0,0,0,3.90E-06,7.73E-07,0,0
IND11100M4_0_ID78544,Unidentified,0,0,0,0,0,0,2.32E-06,0,1.31E-06
IND11500M1_0_ID188890,Unidentified,0,0,0,0,0,0,3.10E-06,0,0
IND11500M1_0_ID213546,Arthropoda,0,0,0,0,0,0,3.10E-06,0,0
IND11500M1_0_ID241460,Nemertea,0,0,0,0,0,0,3.10E-06,0,0
IND11500M1_0_ID94135,Unidentified,0,0,0,0,0,0,3.10E-06,0,0
IND11500M3_0_ID115289,Echinodermata,0,0,0,0,0,0,3.10E-06,0,0
IND11500M3_0_ID150786,Rhodophyta,0,0,0,0,0,0,7.99E-06,0,0
IND11500M3_0_ID160132,Annelida,0,0,0,0,0,1.66E-06,2.32E-06,0,0
IND11500M3_0_ID162525,Porifera,0,0,0,0,0,1.18E-06,2.32E-06,0,0
IND11500M3_0_ID173718,Unidentified,0,0,0,0,0,0,3.10E-06,0,0
IND11500M3_0_ID44230,Porifera,0,0,0,0,0,0,3.10E-06,0,0
IND11500M3_0_ID99807,Rhodophyta,0,0,0,0,0,0,1.55E-06,0,2.62E-06
IND11500M4_0_ID150801,Unidentified,0,0,0,0,0,0,1.29E-05,0,0
IND11500M4_0_ID174521,Annelida,0,0,0,0,0,0,3.10E-06,0,0
IND11BSM1_0_ID102794,Porifera,0,0,0,0,0,0,2.27E-05,0,0
IND11BSM1_0_ID173238,Porifera,0,0,0,0,0,0,5.67E-06,0,4.63E-06
IND12100M1_0_ID111511,Unidentified,0,0,0,0,0,0,0,2.13E-05,0
IND12100M1_0_ID164896,Porifera,0,0,0,0,0,0,0,2.13E-05,0
IND12100M1_0_ID64504,Rhodophyta,0,0,0,0,0,0,0,2.13E-05,0
IND12500M1_0_ID101848,Rhodophyta,0,0,0,0,0,0,0,1.38E-05,0
IND12500M1_0_ID12306,Unidentified,0,0,0,0,0,0,0,1.03E-05,1.54E-06
IND12500M1_0_ID158845,Mollusca,0,0,0,0,0,0,0,1.38E-05,0
IND12500M1_0_ID166965,Nemertea,0,0,0,0,0,0,0,1.38E-05,0
IND12500M1_0_ID172841,Unidentified,0,0,0,0,0,0,0,1.38E-05,0
IND12500M1_0_ID194596,Arthropoda,0,0,0,0,0,0,0,1.38E-05,0
IND12500M1_0_ID215862,Unidentified,0,0,0,0,0,0,0,1.38E-05,0
IND12BSM1_0_ID13715,Unidentified,0,0,0,0,0,0,0,1.38E-05,0
IND12BSM1_0_ID80240,Annelida,0,0,0,0,0,0,0,1.38E-05,0
IND13100M1_0_ID115358,Unidentified,0,0,0,0,0,0,0,0,1.72E-05
IND13100M1_0_ID118390,Unidentified,0,0,0,0,0,0,0,0,1.72E-05
IND13100M1_0_ID119641,Unidentified,0,0,0,0,0,0,0,0,1.72E-05
IND13100M1_0_ID15774,Unidentified,0,0,0,0,0,0,0,0,1.72E-05
IND13100M1_0_ID165704,Arthropoda,0,0,0,0,0,0,0,0,1.72E-05
IND13100M1_0_ID176274,Porifera,0,0,0,0,0,1.18E-06,0,0,1.29E-05
IND13100M1_0_ID219999,Mollusca,0,0,0,0,0,3.53E-06,0,0,4.30E-06
IND13500M1_0_ID83753,Annelida,0,0,0,0,0,0,0,0,5.23E-06
IND13500M3_0_ID117639,Annelida,0,0,0,0,0,0,0,0,5.23E-06
IND13500M3_0_ID11958,Annelida,0,0,0,0,0,0,0,0,5.23E-06
IND13500M3_0_ID135189,Unidentified,0,0,0,0,0,0,0,0,5.48E-06
IND13500M3_0_ID19994,Annelida,0,0,0,0,0,0,0,0,5.23E-06
IND13500M3_0_ID22374,Rhodophyta,0,0,0,0,0,0,0,0,5.23E-06
IND13500M3_0_ID29719,Unidentified,0,0,0,0,0,0,0,0,5.23E-06
IND13500M4_0_ID19265,Annelida,0,0,0,0,0,2.59E-06,0,0,2.62E-06
IND13BSM1_0_ID138287,Porifera,0,0,0,0,0,0,0,0,6.17E-06
IND13BSM1_0_ID171443,Unidentified,0,0,0,0,0,0,0,0,6.17E-06
IND13BSM1_0_ID34302,Unidentified,0,0,0,0,0,0,0,0,6.17E-06
IND13BSM1_0_ID36130,Mollusca,0,0,0,0,0,0,0,0,6.17E-06
IND13BSM1_0_ID93124,Annelida,0,0,0,0,0,0,0,0,6.17E-06
IND6100M3_0_ID111602,Cnidaria,0,0,0,0,0,5.17E-06,0,0,0
IND6100M3_0_ID117660,Rhodophyta,0,0,0,0,0,4.95E-06,0,0,0
IND6100M3_0_ID131102,Unidentified,0,0,0,0,0,5.17E-06,0,0,0
IND6100M3_0_ID161240,Unidentified,0,0,0,0,0,5.17E-06,0,0,0
IND6100M3_0_ID228129,Unidentified,0,0,0,0,0,5.17E-06,0,0,0
IND6100M3_0_ID45782,Annelida,0,0,0,0,0,5.56E-06,0,0,0
INDO06BSM6_0_ID168395,Rhodophyta,0,0,0,0,0,4.73E-06,0,0,0
INDO06BSM6_0_ID22441,Unidentified,0,0,0,0,0,3.53E-06,0,0,1.31E-06
INDO06BSM6_0_ID2839,Porifera,0,0,0,0,0,4.73E-06,0,0,0
INDO06BSM6_0_ID34587,Porifera,0,0,0,0,0,4.73E-06,0,0,0
INDO13500M6_0_ID122967,Unidentified,0,0,0,0,0,0,0,0,5.23E-06
INDO13500M6_0_ID230250,Rhodophyta,0,0,0,0,0,0,0,0,5.23E-06
INDO13500M6_0_ID231681,Unidentified,0,0,0,0,0,0,0,0,5.23E-06
ART01A100M5_0_ID57274,Rhodophyta,0,1.49E-06,3.17E-06,0,0,0,7.73E-07,5.33E-06,0
ART01B100M7_0_ID103650,Mollusca,0,0,0,1.20E-05,0,0,0,0,0
ART01B100M7_0_ID109352,Rhodophyta,0,0,0,0,1.20E-05,1.29E-06,0,0,0
ART01B100M7_0_ID154768,Porifera,0,0,3.93E-06,4.57E-06,0,0,2.48E-06,0,0
ART01B100M7_0_ID158959,Bryozoa,0,1.29E-05,0,0,0,0,0,0,4.30E-06
ART01B100M7_0_ID188855,Unidentified,7.33E-07,0,0,0,0,0,2.32E-06,0,0
ART01B500M3_0_ID106363,Unidentified,0,0,0,0,4.00E-06,3.32E-06,7.73E-07,0,0
ART01B500M3_0_ID32712,Mollusca,0,5.97E-06,0,0,0,0,0,0,0
ART01B500M6_0_ID375635,Arthropoda,0,0,0,1.37E-05,5.10E-06,0,0,0,0
ART01B500M6_0_ID405474,Rhodophyta,1.47E-06,0,0,0,0,0,1.55E-06,0,0
ART01BBSM3_0_ID104852,Rhodophyta,0,4.30E-06,0,3.93E-06,0,1.29E-06,7.73E-07,0,0
ART01BBSM3_0_ID11098,Unidentified,0,0,0,0,0,0,4.98E-06,0,0
ART01BBSM3_0_ID29894,Porifera,0,1.49E-06,0,0,0,3.53E-06,0,0,0
ART01BBSM3_0_ID31883,Rhodophyta,7.33E-07,0,0,0,0,1.18E-06,1.55E-06,0,0
ART01BBSM3_0_ID36059,Nemertea,7.33E-07,0,0,0,1.49E-05,0,0,0,0
ART01BBSM3_0_ID66905,Rhodophyta,0,0,0,0,1.53E-05,1.18E-06,0,0,0
ART01BBSM3_0_ID74252,Rhodophyta,7.33E-07,0,0,0,0,1.18E-06,7.73E-07,0,1.31E-06
ART01BBSM3_0_ID85061,Porifera,7.33E-07,0,0,3.93E-06,0,2.36E-06,0,0,0
ART01BBSM4_0_ID124555,Rhodophyta,0,0,0,3.93E-06,9.93E-06,1.18E-06,0,0,0
ART01BBSM4_0_ID171832,Unidentified,1.47E-06,0,0,0,0,0,1.71E-06,3.47E-06,0
ART01BBSM6_0_ID135494,Rhodophyta,0,0,0,0,0,3.53E-06,7.73E-07,0,0
ART01BBSM6_0_ID229285,Bryozoa,1.47E-06,0,0,0,4.00E-06,0,0,0,1.54E-06
ART01BBSM6_0_ID283894,Rhodophyta,7.33E-07,0,3.17E-06,3.93E-06,0,1.18E-06,0,0,0
ART02ABSM2_0_ID27701,Rhodophyta,1.47E-06,0,0,0,0,0,1.55E-06,0,0
ART02BBSM2_0_ID43380,Cnidaria,1.47E-06,0,0,0,0,1.29E-06,0,5.33E-06,0
ART02BBSM7_0_ID97248,Echinodermata,0,0,3.93E-06,7.87E-06,0,1.18E-06,0,0,0
ART02C500M5_0_ID157084,Porifera,0,0,0,0,0,0,0,5.33E-06,4.63E-06
ART02CBSM6_0_ID256973,Rhodophyta,0,0,0,0,0,0,3.10E-06,0,0
ART02CBSM6_0_ID56023,Unidentified,4.10E-06,0,5.80E-06,0,0,1.18E-06,0,0,0
BAA01A100M7_0_ID106622,Echinodermata,0,0,9.50E-06,0,0,1.18E-06,0,0,0
BAA01A100M7_0_ID119095,Rhodophyta,0,1.49E-06,0,0,1.02E-05,0,0,0,1.31E-06
BAA01A100M7_0_ID244043,Arthropoda,0,0,1.05E-05,0,0,0,0,0,0
BAA01A500M3_0_ID125971,Porifera,1.47E-06,0,0,0,0,2.36E-06,0,0,0
BAA01A500M4_0_ID152563,Rhodophyta,1.47E-06,0,0,0,0,1.18E-06,7.73E-07,0,0
BAA01ABSM2_0_ID128895,Arthropoda,7.33E-07,0,0,0,0,1.29E-06,7.73E-07,5.33E-06,0
BAA01ABSM6_0_ID146571,Porifera,2.20E-06,0,0,0,0,1.18E-06,0,0,0
BAA01ABSM6_0_ID216898,Rhodophyta,0,0,0,0,0,1.18E-06,0,0,3.93E-06
BAA01ABSM6_0_ID2331,Porifera,0,0,0,0,0,0,3.10E-06,0,0
BAA01ABSM6_0_ID499271,Porifera,0,0,0,0,0,4.73E-06,0,0,0
BAA01B100M5_0_ID104012,Mollusca,0,0,0,0,1.49E-05,1.18E-06,0,0,0
BAA01BBSM6_0_ID117940,Porifera,1.47E-06,0,0,0,0,1.18E-06,0,0,1.31E-06
BAA01BBSM6_0_ID135835,Porifera,7.33E-07,0,3.17E-06,0,0,0,7.73E-07,0,1.54E-06
BAA01BBSM6_0_ID43939,Porifera,2.20E-06,0,0,0,0,0,0,3.43E-06,0
BAA01BBSM6_0_ID95375,Cnidaria,7.33E-07,1.49E-06,0,0,0,2.36E-06,0,0,0
BAA01C100M7_0_ID69451,Ochrophyta,0,5.97E-06,0,0,0,0,0,0,0
BAA02A100M5_0_ID199195,Unidentified,0,0,0,2.99E-06,0,0,7.73E-07,5.33E-06,4.30E-06
BAA02ABSM2_0_ID23751,Porifera,0,0,0,0,0,1.18E-06,1.21E-05,0,0
BAA02B100M5_0_ID390,Porifera,0,0,0,1.57E-05,0,0,0,0,0
BAA02BBSM6_0_ID323720,Porifera,0,0,0,0,0,0,0,1.04E-05,1.54E-06
BAA02CBSM2_0_ID27899,Porifera,2.94E-06,0,0,0,0,0,0,0,0
BAA02CBSM2_0_ID2812,Porifera,0,0,0,0,0,0,0,0,6.17E-06
BAA02CBSM6_0_ID45549,Porifera,1.47E-06,0,0,0,0,0,0,3.47E-06,1.54E-06
BAO01B100M4_0_ID27938,Arthropoda,2.20E-06,0,0,0,0,1.18E-06,0,0,0
BAO01B100M6_0_ID44243,Unidentified,0,0,0,4.57E-06,0,1.29E-06,3.43E-06,0,0
BAO01BBSM3_0_ID174919,Rhodophyta,7.33E-07,0,0,0,0,3.53E-06,0,0,0
BAO01BBSM4_0_ID220851,Rhodophyta,7.33E-07,1.49E-06,0,0,0,1.18E-06,7.73E-07,0,0
BAO02A100M7_0_ID294920,Rhodophyta,0,0,0,0,0,0,0,0,5.23E-06
BAO02BBSM2_0_ID172187,Rhodophyta,1.47E-06,0,0,0,4.97E-06,1.18E-06,0,0,0
BAO02CBSM6_0_ID44007,Porifera,2.20E-06,0,0,0,0,0,0,0,4.30E-06
CE02100M2_0_ID114498,Arthropoda,1.63E-05,0,0,0,0,0,0,0,0
CE02100M2_0_ID120069,Platyhelminthes,1.63E-05,0,0,0,0,0,0,0,0
CE02100M2_0_ID125112,Arthropoda,1.63E-05,0,0,0,0,0,0,0,0
CE02100M2_0_ID134558,Unidentified,4.10E-06,0,0,0,0,0,0,0,3.93E-06
CE02100M2_0_ID15324,Echinodermata,8.17E-06,0,0,0,0,0,0,0,3.09E-06
CE02100M2_0_ID197200,Unidentified,8.17E-06,0,7.87E-06,0,0,0,0,0,0
CE02100M2_0_ID21463,Mollusca,1.63E-05,0,0,0,0,0,0,0,0
CE02500M1_0_ID102375,Rhodophyta,6.80E-06,0,0,0,0,1.18E-06,0,0,1.31E-06
CE02500M1_0_ID107124,Porifera,1.21E-05,0,0,3.93E-06,0,0,0,0,4.30E-06
CE02500M1_0_ID122527,Rhodophyta,6.80E-06,0,0,0,0,1.18E-06,0,0,1.31E-06
CE02500M1_0_ID142270,Cnidaria,1.82E-05,1.49E-06,0,0,0,0,0,0,0
CE02500M1_0_ID2704,Arthropoda,6.07E-06,0,0,4.57E-06,4.00E-06,0,0,0,1.31E-06
CE02BSM1_0_ID108876,Bryozoa,2.20E-06,0,0,0,0,0,5.67E-06,0,0
CE02BSM1_0_ID137439,Cnidaria,7.33E-07,4.30E-06,0,0,8.00E-06,0,0,0,0
CE02BSM3_0_ID105305,Bryozoa,2.20E-06,0,3.17E-06,0,0,0,0,0,0
CE02BSM3_0_ID113996,Rhodophyta,7.33E-07,0,0,0,0,1.18E-06,0,0,2.62E-06
CE02BSM3_0_ID11471,Porifera,2.20E-06,0,0,0,0,1.18E-06,0,0,0
CE02BSM3_0_ID11781,Porifera,7.33E-07,0,3.17E-06,0,0,2.36E-06,0,0,0
CE02BSM3_0_ID119323,Cnidaria,1.47E-06,0,3.17E-06,0,0,1.18E-06,0,0,0
CE02BSM3_0_ID123963,Porifera,2.94E-06,0,0,0,0,0,0,0,0
CE02BSM3_0_ID124694,Rhodophyta,2.94E-06,0,0,0,0,0,0,0,0
CE02BSM3_0_ID138933,Rhodophyta,1.47E-06,0,0,0,0,1.18E-06,0,0,1.31E-06
CE02BSM3_0_ID14593,Chordata,1.47E-06,0,0,0,0,2.59E-06,0,0,0
CE02BSM3_0_ID183266,Porifera,2.20E-06,0,0,0,0,0,0,0,1.54E-06
CE02BSM3_0_ID192643,Rhodophyta,7.33E-07,6.27E-06,0,0,0,2.36E-06,0,0,0
CE02BSM3_0_ID228173,Rhodophyta,7.33E-07,0,0,0,0,3.65E-06,0,0,0
CE02BSM3_0_ID237777,Porifera,2.20E-06,1.49E-06,0,0,0,0,0,0,0
CE02BSM3_0_ID27702,Porifera,2.20E-06,0,3.17E-06,0,0,0,0,0,0
CE02BSM3_0_ID4426,Porifera,2.20E-06,0,0,3.93E-06,0,0,0,0,0
CE02BSM3_0_ID54503,Rhodophyta,2.94E-06,0,0,0,0,0,0,0,0
CE02BSM3_0_ID57640,Rhodophyta,1.47E-06,0,0,0,0,1.18E-06,7.73E-07,0,0
CE02BSM3_0_ID78414,Porifera,7.33E-07,0,0,0,0,0,0,0,4.63E-06
CE02BSM3_0_ID94244,Porifera,7.33E-07,0,0,0,0,3.53E-06,0,0,0
CE02BSM3_0_ID97567,Rhodophyta,7.33E-07,0,0,0,0,1.18E-06,1.55E-06,0,0
CE02BSM4_0_ID102986,Porifera,2.20E-06,0,0,0,0,0,0,0,4.30E-06
CE02BSM4_0_ID124830,Rhodophyta,2.20E-06,0,0,0,0,0,7.73E-07,0,0
CE02BSM4_0_ID127468,Porifera,1.47E-06,1.49E-06,0,0,0,1.18E-06,0,0,0
CE02BSM4_0_ID140699,Bryozoa,2.94E-06,0,0,0,0,0,0,0,0
CE02BSM4_0_ID178451,Rhodophyta,7.33E-07,0,0,0,0,2.36E-06,0,3.43E-06,0
CE02BSM4_0_ID20734,Porifera,2.20E-06,0,0,0,0,1.18E-06,0,0,0
CE02BSM4_0_ID207428,Bryozoa,1.47E-06,0,0,0,0,1.18E-06,7.73E-07,0,0
CE02BSM4_0_ID259503,Bryozoa,7.33E-07,0,0,0,4.97E-06,2.36E-06,0,0,0
CE02BSM4_0_ID86230,Rhodophyta,1.47E-06,0,0,0,0,1.18E-06,0,0,1.31E-06
CE02BSM6_0_ID120014,Porifera,1.47E-06,0,0,0,0,0,0,0,3.09E-06
CE02BSM6_0_ID120993,Porifera,2.94E-06,0,0,0,0,0,0,0,0
CE02BSM6_0_ID170620,Porifera,2.20E-06,0,0,0,0,0,0,0,1.54E-06
CE02BSM6_0_ID182618,Rhodophyta,7.33E-07,0,3.17E-06,0,4.97E-06,1.18E-06,0,0,0
CE02BSM6_0_ID209227,Porifera,2.94E-06,0,0,0,0,0,0,0,0
CE02BSM6_0_ID229802,Rhodophyta,7.33E-07,0,0,0,0,1.18E-06,1.55E-06,0,0
CE02BSM6_0_ID301726,Rhodophyta,1.47E-06,0,3.17E-06,3.93E-06,0,0,0,0,0
CE02BSM6_0_ID302333,Porifera,7.33E-07,0,0,3.93E-06,0,2.84E-06,0,0,0
CE02BSM6_0_ID315166,Porifera,7.33E-07,0,3.17E-06,0,0,0,0,0,8.57E-06
CE02BSM6_0_ID361170,Rhodophyta,7.33E-07,0,0,0,4.97E-06,1.18E-06,1.71E-06,0,0
CE02BSM6_0_ID414585,Porifera,1.47E-06,0,0,0,0,1.18E-06,5.67E-06,0,0
CE02BSM6_0_ID453680,Porifera,7.33E-07,4.30E-06,0,3.93E-06,0,1.18E-06,0,0,0
